ticker,signal_date,entry_date,entry_price,fast_sma,slow_sma,atr,notes
MOTHERSON.NS,2023-06-12,2023-06-13,56.233334,50.006666,49.937944,1.130952,Entry at next open
MOTHERSON.NS,2025-07-23,2025-07-24,99.110001,101.330333,101.105116,2.337855,Entry at next open
SAPPHIRE.NS,2022-09-12,2022-09-13,289.299988,243.98,243.1999,12.676431,Entry at next open
SAPPHIRE.NS,2023-06-28,2023-06-30,286.200012,265.794001,265.334151,9.473565,Entry at next open
SAPPHIRE.NS,2025-07-15,2025-07-16,336.0,322.179,321.77425,9.017857,Entry at next open
SARDAEN.NS,2023-01-03,2023-01-04,111.199997,94.863899,94.833925,5.006071,Entry at next open
SARDAEN.NS,2024-05-16,2024-05-17,263.799988,225.597001,224.93965,14.164288,Entry at next open
SARDAEN.NS,2025-08-19,2025-08-20,595.549988,467.498,465.7655,34.932138,Entry at next open
SAREGAMA.NS,2023-07-18,2023-07-19,444.207703,344.986089,344.685011,19.099967,Entry at next open
SAREGAMA.NS,2024-02-19,2024-02-20,412.100006,363.932001,363.881488,16.778573,Entry at next open
SAREGAMA.NS,2024-04-10,2024-04-12,394.700012,376.442999,375.915529,14.610713,Entry at next open
SAREGAMA.NS,2025-01-07,2025-01-08,573.799988,497.929,497.60275,25.432149,Entry at next open
SAREGAMA.NS,2025-05-19,2025-05-20,533.450012,519.299999,517.53825,20.42858,Entry at next open
SCHAEFFLER.NS,2020-12-01,2020-12-02,787.679993,742.583398,742.283149,22.58357,Entry at next open
SCHAEFFLER.NS,2023-06-26,2023-06-27,3138.949951,2932.039019,2929.592997,101.260707,Entry at next open
SCHAEFFLER.NS,2024-01-23,2024-01-24,3109.0,3043.305991,3038.266246,113.324986,Entry at next open
SCHAEFFLER.NS,2024-05-03,2024-05-06,3819.850098,3078.863013,3077.816498,141.746443,Entry at next open
SCHAEFFLER.NS,2025-05-30,2025-06-02,4188.700195,3559.489004,3555.176001,171.850028,Entry at next open
SCHNEIDER.NS,2020-12-16,2020-12-17,90.650002,79.943,79.88875,3.989286,Entry at next open
SCHNEIDER.NS,2022-04-19,2022-04-20,126.25,116.266,116.008,6.128571,Entry at next open
SCHNEIDER.NS,2022-09-05,2022-09-06,140.949997,114.288,113.71825,6.424999,Entry at next open
SCHNEIDER.NS,2025-07-10,2025-07-11,836.700012,726.662003,723.391001,25.339294,Entry at next open
SCI.NS,2022-10-19,2022-10-20,118.300003,117.234,117.11425,3.639286,Entry at next open
SCI.NS,2023-09-18,2023-09-20,138.600006,116.09,115.70525,9.474998,Entry at next open
SCI.NS,2025-07-08,2025-07-09,226.699997,202.848,202.009851,6.797143,Entry at next open
SHREECEM.NS,2020-11-20,2020-11-23,24000.0,21147.755898,21065.252236,529.824777,Entry at next open
SHREECEM.NS,2022-12-07,2022-12-08,24260.0,22283.104844,22222.24916,439.100028,Entry at next open
SHREECEM.NS,2023-09-29,2023-10-03,25499.900391,24710.460078,24695.459531,548.839007,Entry at next open
SHREECEM.NS,2024-07-12,2024-07-15,27555.0,26513.223008,26472.680557,609.889369,Entry at next open
SHREECEM.NS,2025-01-07,2025-01-08,26130.0,25884.236016,25876.075986,678.717773,Entry at next open
RENUKA.NS,2021-05-05,2021-05-06,12.2,10.169,10.1375,0.689286,Entry at next open
RENUKA.NS,2023-09-25,2023-09-26,55.599998,48.048,47.9245,2.921429,Entry at next open
RENUKA.NS,2024-08-01,2024-08-02,48.0,46.9984,46.92285,2.416429,Entry at next open
SHRIRAMFIN.NS,2020-11-25,2020-11-26,211.869995,147.0694,147.068102,9.914286,Entry at next open
SHRIRAMFIN.NS,2021-11-02,2021-11-03,315.799988,273.5604,273.514199,14.19072,Entry at next open
SHRIRAMFIN.NS,2022-08-03,2022-08-04,275.399994,253.2222,253.0533,10.812862,Entry at next open
SHRIRAMFIN.NS,2023-05-17,2023-05-18,270.48999,259.849597,259.27415,7.150715,Entry at next open
SHRIRAMFIN.NS,2025-04-16,2025-04-17,677.0,611.828997,610.45845,26.260712,Entry at next open
SHYAMMETL.NS,2023-02-03,2023-02-06,299.450012,301.687001,301.483,10.196431,Entry at next open
SHYAMMETL.NS,2023-06-12,2023-06-13,324.399994,296.133999,295.438501,9.207147,Entry at next open
SHYAMMETL.NS,2025-04-21,2025-04-22,910.799988,799.840997,799.454249,40.200003,Entry at next open
SIEMENS.NS,2023-12-20,2023-12-21,3856.0,3606.538008,3605.684003,120.324986,Entry at next open
SIGNATURE.NS,2025-07-21,2025-07-22,1243.599976,1242.623999,1242.602251,23.985718,Entry at next open
SOBHA.NS,2020-10-29,2020-10-30,277.5,256.918999,256.464749,18.971434,Entry at next open
SOBHA.NS,2023-08-07,2023-08-08,598.0,559.922002,559.5555,21.592861,Entry at next open
SOBHA.NS,2025-07-10,2025-07-11,1526.0,1453.16199,1451.021998,40.442854,Entry at next open
SOLARINDS.NS,2023-08-30,2023-08-31,4920.0,3952.101001,3935.650754,148.725045,Entry at next open
SOLARINDS.NS,2025-04-30,2025-05-02,13150.0,10527.880977,10471.004736,413.996443,Entry at next open
SONACOMS.NS,2023-05-29,2023-05-30,544.700012,470.969999,468.822999,20.239284,Entry at next open
SONATSOFTW.NS,2022-12-13,2022-12-14,286.549988,267.8585,267.360656,9.110716,Entry at next open
STARHEALTH.NS,2023-08-09,2023-08-10,635.0,589.204002,587.665502,17.864288,Entry at next open
STARHEALTH.NS,2024-08-07,2024-08-08,581.849976,557.382003,556.94325,21.217865,Entry at next open
STARHEALTH.NS,2025-07-22,2025-07-23,447.0,442.168001,441.779001,10.44286,Entry at next open
SBIN.NS,2020-11-25,2020-11-26,244.0,205.731,205.5035,9.707141,Entry at next open
SBIN.NS,2022-08-22,2022-08-23,508.25,491.960001,491.128,11.617855,Entry at next open
SBIN.NS,2023-06-13,2023-06-14,577.0,565.969,565.281,7.239297,Entry at next open
SBIN.NS,2025-06-06,2025-06-09,817.400024,789.181001,788.588003,11.607156,Entry at next open
SAIL.NS,2022-12-30,2023-01-02,83.300003,82.572999,82.56575,2.564285,Entry at next open
SAIL.NS,2023-06-28,2023-06-30,85.400002,83.616,83.5935,1.414284,Entry at next open
SAIL.NS,2025-06-06,2025-06-09,135.199997,118.6722,118.568249,2.854285,Entry at next open
SWSOLAR.NS,2023-03-23,2023-03-24,311.350006,293.197,292.78625,14.592858,Entry at next open
SWSOLAR.NS,2023-12-20,2023-12-21,414.0,326.392999,325.568999,23.496429,Entry at next open
SUMICHEM.NS,2021-05-17,2021-05-18,320.0,291.202,291.101,10.714288,Entry at next open
SUMICHEM.NS,2022-04-11,2022-04-12,429.0,398.335001,397.62375,16.403573,Entry at next open
SUMICHEM.NS,2024-06-05,2024-06-06,491.899994,402.416999,401.648501,25.475004,Entry at next open
SUMICHEM.NS,2025-05-21,2025-05-22,533.0,526.865,526.75175,17.328576,Entry at next open
SUMICHEM.NS,2025-07-17,2025-07-18,595.25,523.116,522.905749,18.314292,Entry at next open
SUNPHARMA.NS,2023-07-18,2023-07-19,1067.150024,996.410997,995.870999,20.067867,Entry at next open
SUNTV.NS,2021-10-28,2021-10-29,545.0,513.558,513.445251,21.057142,Entry at next open
SUNTV.NS,2022-09-16,2022-09-19,507.299988,475.450001,474.823502,14.485722,Entry at next open
SUNTV.NS,2023-08-01,2023-08-02,534.349976,469.096999,468.680999,16.996421,Entry at next open
SUNTV.NS,2024-06-05,2024-06-06,748.0,638.86,638.477252,28.775003,Entry at next open
SUNDARMFIN.NS,2020-10-27,2020-10-28,1442.0,1369.700996,1368.029499,43.346418,Entry at next open
SUNDARMFIN.NS,2022-09-16,2022-09-19,2241.050049,2043.750999,2037.605502,72.317836,Entry at next open
SUNDARMFIN.NS,2025-03-21,2025-03-24,4965.0,4566.154004,4561.592263,162.842913,Entry at next open
SUNDRMFAST.NS,2022-09-15,2022-09-16,907.200012,825.229,822.604499,25.464286,Entry at next open
SUNDRMFAST.NS,2024-07-02,2024-07-03,1395.949951,1202.723008,1201.0515,45.135725,Entry at next open
SUPREMEIND.NS,2022-10-07,2022-10-10,2000.0,1982.035981,1979.140745,56.074995,Entry at next open
SUPREMEIND.NS,2024-05-07,2024-05-08,5199.0,4189.638994,4183.819003,255.282174,Entry at next open
SUPREMEIND.NS,2025-07-17,2025-07-18,4270.0,4178.336006,4176.671749,83.085676,Entry at next open
SUZLON.NS,2020-12-17,2020-12-18,4.407427,3.143964,3.137078,0.170525,Entry at next open
SUZLON.NS,2022-11-15,2022-11-16,8.2,8.189834,8.183423,0.332143,Entry at next open
SUZLON.NS,2022-12-01,2022-12-02,9.1,8.069332,8.056885,0.332143,Entry at next open
SUZLON.NS,2023-06-07,2023-06-08,14.2,8.839,8.785746,0.828571,Entry at next open
SUZLON.NS,2025-07-02,2025-07-03,65.400002,62.59,62.5898,1.97,Entry at next open
SWANCORP.NS,2022-01-13,2022-01-14,173.0,135.481,135.164,10.678571,Entry at next open
SWANCORP.NS,2022-12-05,2022-12-06,277.0,223.880999,223.7425,14.392857,Entry at next open
SWANCORP.NS,2023-09-11,2023-09-12,303.799988,261.510998,261.2515,10.921432,Entry at next open
SWANCORP.NS,2025-01-06,2025-01-07,701.349976,631.067004,627.951753,33.157152,Entry at next open
SYNGENE.NS,2022-01-19,2022-01-20,600.049988,600.25,599.864999,16.567858,Entry at next open
SYNGENE.NS,2022-09-14,2022-09-15,572.450012,581.952001,581.839751,15.546426,Entry at next open
SYNGENE.NS,2022-11-02,2022-11-03,642.400024,576.881,576.835751,20.435713,Entry at next open
SYNGENE.NS,2023-04-25,2023-04-26,627.799988,585.884999,585.386749,13.235718,Entry at next open
SYNGENE.NS,2024-07-30,2024-07-31,795.5,716.725997,716.54675,24.800005,Entry at next open
SYRMA.NS,2024-11-29,2024-12-02,564.0,472.818004,472.46175,26.485726,Entry at next open
SYRMA.NS,2025-05-30,2025-06-02,548.0,491.467002,489.837502,19.989288,Entry at next open
TBOTEK.NS,2025-09-05,2025-09-08,1549.800049,1407.157998,1404.745501,64.292864,Entry at next open
TVSMOTOR.NS,2021-11-12,2021-11-15,732.5,592.902,592.777499,31.239288,Entry at next open
TVSMOTOR.NS,2025-05-20,2025-05-21,2761.100098,2549.324004,2545.506995,77.414272,Entry at next open
TANLA.NS,2023-06-16,2023-06-19,991.150024,721.377,714.683748,47.125004,Entry at next open
TANLA.NS,2025-07-21,2025-07-22,680.0,625.765999,621.177999,13.864288,Entry at next open
TATACHEM.NS,2022-09-02,2022-09-05,1120.0,938.262004,934.006252,44.760716,Entry at next open
TATACHEM.NS,2023-08-09,2023-08-10,1012.0,999.827,999.423247,26.317849,Entry at next open
TATACHEM.NS,2024-01-08,2024-01-09,1102.0,1003.891998,1002.5205,36.649994,Entry at next open
TATACHEM.NS,2024-10-21,2024-10-22,1170.0,1074.072996,1072.357,64.032131,Entry at next open
TATACHEM.NS,2025-08-18,2025-08-19,946.900024,941.998002,941.214752,24.946437,Entry at next open
TATACOMM.NS,2022-10-10,2022-10-11,1231.0,1157.496001,1154.527502,44.071437,Entry at next open
TATACOMM.NS,2023-06-01,2023-06-02,1330.0,1245.952998,1244.932499,25.867868,Entry at next open
TATACOMM.NS,2024-07-05,2024-07-08,1888.300049,1804.560996,1803.010251,38.685686,Entry at next open
TATACOMM.NS,2025-07-16,2025-07-17,1731.0,1683.953997,1682.864997,37.985735,Entry at next open
TCS.NS,2023-01-09,2023-01-10,3285.0,3303.453999,3302.646497,56.917899,Entry at next open
TCS.NS,2023-07-17,2023-07-18,3476.0,3274.675991,3273.230745,61.492815,Entry at next open
TATACONSUM.NS,2022-08-04,2022-08-05,785.049988,759.295999,758.766249,16.967869,Entry at next open
TATACONSUM.NS,2023-06-14,2023-06-15,864.0,766.388002,765.1285,15.914285,Entry at next open
TATACONSUM.NS,2025-05-16,2025-05-19,1168.0,1056.032996,1053.701252,28.91428,Entry at next open
TATAELXSI.NS,2023-06-20,2023-06-21,7786.0,7046.032031,7014.716763,152.457206,Entry at next open
TATAELXSI.NS,2024-10-17,2024-10-18,7360.0,7544.224004,7527.391248,239.4857,Entry at next open
TATAELXSI.NS,2025-07-23,2025-07-24,6235.5,6315.59,6314.110754,141.964286,Entry at next open
TATAINVEST.NS,2022-09-01,2022-09-02,1660.0,1432.205996,1431.356497,41.878575,Entry at next open
TATAINVEST.NS,2023-06-19,2023-06-20,2412.550049,2193.670999,2189.339753,55.939261,Entry at next open
TATAINVEST.NS,2025-07-03,2025-07-04,6824.5,6450.82,6448.036743,158.642857,Entry at next open
TATAMOTORS.NS,2022-09-13,2022-09-14,447.600006,453.502999,452.4965,10.892855,Entry at next open
TATAMOTORS.NS,2023-03-21,2023-03-22,416.0,427.180001,426.67525,10.435715,Entry at next open
TATAPOWER.NS,2022-09-21,2022-09-22,229.100006,232.071,232.015,6.675,Entry at next open
TATAPOWER.NS,2023-07-05,2023-07-06,225.0,212.95,212.3845,3.617855,Entry at next open
TATAPOWER.NS,2025-07-10,2025-07-11,399.049988,396.860999,396.833,6.960711,Entry at next open
TATASTEEL.NS,2022-04-20,2022-04-21,131.600006,127.11,126.905375,3.766784,Entry at next open
TATASTEEL.NS,2023-01-04,2023-01-05,116.5,108.244999,108.13285,3.764287,Entry at next open
TATASTEEL.NS,2023-06-21,2023-06-22,110.599998,108.538,108.393,2.082142,Entry at next open
TATASTEEL.NS,2025-05-16,2025-05-19,158.0,146.2442,146.10415,4.032144,Entry at next open
TATATECH.NS,2024-11-01,2024-11-04,1029.0,1061.577996,1060.954,28.58929,Entry at next open
TTML.NS,2023-08-17,2023-08-18,77.199997,76.694,76.3975,2.57143,Entry at next open
TTML.NS,2024-08-20,2024-08-21,93.400002,85.9318,85.80395,4.933571,Entry at next open
TECHM.NS,2023-03-10,2023-03-13,1125.0,1050.679001,1050.182498,25.424988,Entry at next open
TECHM.NS,2025-07-14,2025-07-15,1554.599976,1614.213997,1613.467749,31.385716,Entry at next open
TECHNOE.NS,2020-12-14,2020-12-15,224.949997,204.510001,204.4945,5.503568,Entry at next open
TECHNOE.NS,2022-05-16,2022-05-17,279.0,263.417,262.828249,17.342858,Entry at next open
TECHNOE.NS,2025-07-02,2025-07-03,1588.900024,1337.009995,1329.735253,61.33572,Entry at next open
TEJASNET.NS,2022-07-21,2022-07-22,500.899994,446.042999,443.938249,18.139282,Entry at next open
TEJASNET.NS,2023-04-13,2023-04-17,645.0,582.782001,582.4155,21.307146,Entry at next open
TEJASNET.NS,2024-05-10,2024-05-13,1124.949951,833.403,831.803001,82.125009,Entry at next open
NIACL.NS,2020-12-24,2020-12-28,134.149994,113.442,113.065,7.921429,Entry at next open
NIACL.NS,2022-12-19,2022-12-20,133.75,97.904,97.89475,6.803571,Entry at next open
NIACL.NS,2025-07-15,2025-07-16,185.479996,183.5894,183.136851,4.673568,Entry at next open
RAMCOCEM.NS,2023-02-09,2023-02-10,720.0,702.311001,701.115501,25.746447,Entry at next open
RAMCOCEM.NS,2024-10-25,2024-10-28,859.5,843.536,843.24375,19.939283,Entry at next open
RAMCOCEM.NS,2025-04-22,2025-04-23,981.0,882.052998,880.88125,28.603572,Entry at next open
THERMAX.NS,2020-12-01,2020-12-02,900.700012,768.102997,768.088499,24.796439,Entry at next open
THERMAX.NS,2023-04-06,2023-04-10,2319.449951,2136.063003,2134.824506,67.957101,Entry at next open
TIMKEN.NS,2023-06-12,2023-06-13,3500.0,3091.421001,3090.328243,81.285714,Entry at next open
TIMKEN.NS,2024-01-31,2024-02-01,3397.800049,3182.563008,3181.8705,114.082118,Entry at next open
TIMKEN.NS,2024-05-23,2024-05-24,3861.0,3131.158013,3116.303251,183.774937,Entry at next open
TIMKEN.NS,2025-07-04,2025-07-07,3308.199951,3089.603994,3073.004755,111.442889,Entry at next open
TITAN.NS,2022-09-13,2022-09-14,2645.0,2376.657993,2372.927497,58.578561,Entry at next open
TITAN.NS,2023-05-15,2023-05-16,2785.0,2546.987998,2543.125502,40.703578,Entry at next open
TITAN.NS,2024-09-27,2024-09-30,3786.0,3558.87999,3555.596991,69.39284,Entry at next open
TITAN.NS,2025-06-10,2025-06-11,3525.0,3389.605996,3388.1545,63.292864,Entry at next open
TORNTPHARM.NS,2021-06-14,2021-06-15,1494.699951,1332.0955,1331.092126,32.94465,Entry at next open
TORNTPHARM.NS,2022-07-29,2022-08-01,1558.949951,1438.762004,1436.883251,40.964277,Entry at next open
TORNTPHARM.NS,2023-05-12,2023-05-15,1652.0,1567.555996,1565.584751,28.296404,Entry at next open
TORNTPHARM.NS,2025-07-17,2025-07-18,3512.300049,3257.689985,3252.315507,77.464251,Entry at next open
TORNTPOWER.NS,2021-01-12,2021-01-13,336.0,318.798001,318.645251,8.614288,Entry at next open
TORNTPOWER.NS,2022-08-30,2022-09-01,576.0,516.202,514.642999,17.000009,Entry at next open
TORNTPOWER.NS,2023-04-25,2023-04-26,541.0,514.693,513.5935,12.335726,Entry at next open
TARIL.NS,2022-09-07,2022-09-08,21.0,16.556,16.536,1.217858,Entry at next open
TRENT.NS,2022-07-27,2022-07-28,1256.0,1120.632006,1119.811749,34.482143,Entry at next open
TRENT.NS,2023-05-16,2023-05-17,1502.949951,1366.397004,1366.289504,34.667847,Entry at next open
TRIDENT.NS,2023-07-14,2023-07-17,33.049999,33.273,33.26,0.689286,Entry at next open
TRIDENT.NS,2025-07-17,2025-07-18,31.99,30.9052,30.819,0.692143,Entry at next open
TRIVENI.NS,2022-12-05,2022-12-06,297.350006,272.838998,272.822,10.085717,Entry at next open
TRIVENI.NS,2024-06-20,2024-06-21,420.0,350.335001,349.601,24.396432,Entry at next open
TRIVENI.NS,2025-06-18,2025-06-19,403.0,416.477,416.4115,13.150003,Entry at next open
TRITURBINE.NS,2020-11-23,2020-11-24,73.699997,71.371001,71.26675,2.985713,Entry at next open
TRITURBINE.NS,2022-09-12,2022-09-13,221.5,184.877,184.866,10.192858,Entry at next open
TIINDIA.NS,2023-06-05,2023-06-06,2899.850098,2650.593003,2649.452001,74.878557,Entry at next open
UCOBANK.NS,2021-02-02,2021-02-03,13.15,12.877,12.8615,0.357143,Entry at next open
UCOBANK.NS,2021-06-25,2021-06-28,14.65,12.671,12.65775,0.7,Entry at next open
UCOBANK.NS,2022-10-24,2022-10-25,12.55,11.95,11.94725,0.275,Entry at next open
UNOMINDA.NS,2022-08-05,2022-08-08,524.150024,483.532,483.245875,15.960715,Entry at next open
UNOMINDA.NS,2023-06-14,2023-06-15,564.450012,530.857005,530.731003,15.953578,Entry at next open
UNOMINDA.NS,2025-06-26,2025-06-27,1086.0,990.385997,987.842499,30.135716,Entry at next open
UPL.NS,2022-01-11,2022-01-12,821.099976,742.751997,742.231248,16.725002,Entry at next open
UPL.NS,2022-04-26,2022-04-27,809.900024,758.492001,758.163749,19.985726,Entry at next open
UPL.NS,2022-12-20,2022-12-21,761.450012,743.887002,743.183,17.625009,Entry at next open
UPL.NS,2023-03-03,2023-03-06,713.549988,729.152002,729.062001,17.550005,Entry at next open
UPL.NS,2024-07-18,2024-07-19,558.650024,539.478001,539.432501,11.464286,Entry at next open
UPL.NS,2025-02-13,2025-02-14,631.0,555.747001,555.610874,22.774998,Entry at next open
UTIAMC.NS,2023-01-09,2023-01-10,821.200012,766.141,763.2055,37.532152,Entry at next open
UTIAMC.NS,2023-07-20,2023-07-21,819.799988,722.879001,722.201751,22.853572,Entry at next open
UTIAMC.NS,2025-07-04,2025-07-07,1292.699951,1174.717996,1173.246,34.735726,Entry at next open
ULTRACEMCO.NS,2022-10-03,2022-10-04,6348.899902,6527.235986,6520.13625,184.514335,Entry at next open
ULTRACEMCO.NS,2025-05-19,2025-05-20,11969.0,11357.028984,11350.772231,236.928571,Entry at next open
UNIONBANK.NS,2021-01-05,2021-01-06,32.349998,28.247,28.12675,1.282144,Entry at next open
UNIONBANK.NS,2021-10-12,2021-10-13,40.0,35.438,35.43725,1.317857,Entry at next open
UNIONBANK.NS,2022-09-22,2022-09-23,45.5,40.899,40.804,1.489286,Entry at next open
UNIONBANK.NS,2025-05-05,2025-05-06,126.059998,120.0524,120.01245,3.911428,Entry at next open
UBL.NS,2020-12-09,2020-12-10,1137.0,999.680004,998.541001,37.974976,Entry at next open
UBL.NS,2022-08-03,2022-08-04,1572.0,1552.338005,1551.900002,37.546413,Entry at next open
UBL.NS,2023-09-07,2023-09-08,1675.0,1532.587004,1531.015001,31.935695,Entry at next open
UBL.NS,2025-01-31,2025-02-01,2139.0,2008.923997,2004.802251,61.70357,Entry at next open
UBL.NS,2025-05-07,2025-05-08,2210.0,2018.3,2018.12825,66.785714,Entry at next open
UNITDSPR.NS,2025-05-27,2025-05-28,1533.099976,1483.39,1480.334,39.407166,Entry at next open
USHAMART.NS,2024-04-30,2024-05-02,374.850006,325.103001,324.9685,16.100002,Entry at next open
USHAMART.NS,2025-08-06,2025-08-07,357.850006,348.420999,347.279499,11.360711,Entry at next open
VGUARD.NS,2020-12-09,2020-12-10,188.100006,172.619,172.613,6.42143,Entry at next open
VGUARD.NS,2022-08-03,2022-08-04,237.100006,224.872,224.662,7.928569,Entry at next open
VGUARD.NS,2025-08-20,2025-08-21,377.950012,382.632001,382.53625,10.942854,Entry at next open
DBREALTY.NS,2020-11-24,2020-11-25,9.95,6.872,6.8335,0.539286,Entry at next open
DBREALTY.NS,2022-10-04,2022-10-06,106.5,79.531,79.033,7.782143,Entry at next open
DBREALTY.NS,2023-08-21,2023-08-22,141.800003,84.091,83.7545,9.692855,Entry at next open
DBREALTY.NS,2025-05-29,2025-05-30,191.949997,170.3828,170.3289,7.227142,Entry at next open
VTL.NS,2020-10-26,2020-10-27,152.0,156.137001,155.9854,5.166427,Entry at next open
VTL.NS,2023-06-15,2023-06-16,358.700012,325.998001,325.76775,10.332149,Entry at next open
VTL.NS,2024-12-16,2024-12-17,557.849976,475.059,474.6835,16.885716,Entry at next open
VTL.NS,2025-06-05,2025-06-06,488.049988,468.91,467.7965,14.824999,Entry at next open
MANYAVAR.NS,2023-08-04,2023-08-07,1274.0,1272.499009,1271.777748,37.107143,Entry at next open
MANYAVAR.NS,2023-09-12,2023-09-13,1287.900024,1254.480007,1254.074249,31.760707,Entry at next open
MANYAVAR.NS,2024-08-22,2024-08-23,1169.75,1104.221006,1104.20475,35.046422,Entry at next open
VEDL.NS,2022-12-30,2023-01-02,309.950012,304.916,304.022999,9.239286,Entry at next open
VEDL.NS,2024-02-05,2024-02-06,273.700012,256.825999,256.46025,8.989284,Entry at next open
VEDL.NS,2025-07-21,2025-07-22,453.799988,448.759999,448.457,11.014287,Entry at next open
VIJAYA.NS,2022-10-27,2022-10-28,461.0,414.153998,412.093999,17.307151,Entry at next open
VIJAYA.NS,2023-07-21,2023-07-24,452.0,422.398,420.836,16.392862,Entry at next open
VIJAYA.NS,2025-09-02,2025-09-03,1028.0,1033.355,1031.6735,27.471431,Entry at next open
IDEA.NS,2021-11-03,2021-11-04,10.1,9.599,9.57025,0.532143,Entry at next open
IDEA.NS,2023-07-27,2023-07-28,8.55,7.461,7.45475,0.375,Entry at next open
VOLTAS.NS,2023-09-20,2023-09-21,870.0,823.375001,822.59475,18.810717,Entry at next open
WELCORP.NS,2021-11-25,2021-11-26,163.100006,137.561,137.41925,8.989285,Entry at next open
WELCORP.NS,2023-06-07,2023-06-08,281.950012,227.884,227.742,9.832142,Entry at next open
WELSPUNLIV.NS,2023-01-02,2023-01-03,77.0,78.015,77.971,2.832142,Entry at next open
WELSPUNLIV.NS,2023-05-11,2023-05-12,92.0,75.884,75.59575,4.871429,Entry at next open
WELSPUNLIV.NS,2024-07-22,2024-07-23,179.0,148.402401,148.01985,7.555715,Entry at next open
WESTLIFE.NS,2022-08-10,2022-08-11,610.5,510.414998,508.857249,23.01787,Entry at next open
WESTLIFE.NS,2023-05-08,2023-05-09,802.5,697.893999,697.617501,30.657144,Entry at next open
WESTLIFE.NS,2024-07-24,2024-07-25,845.049988,836.172998,835.530499,26.235722,Entry at next open
WESTLIFE.NS,2025-08-29,2025-09-01,711.5,735.651,735.3345,21.78571,Entry at next open
WHIRLPOOL.NS,2021-11-09,2021-11-10,2292.699951,2254.877993,2251.477743,111.185704,Entry at next open
WHIRLPOOL.NS,2022-09-06,2022-09-07,1798.800049,1723.036995,1718.73725,61.342861,Entry at next open
WHIRLPOOL.NS,2023-07-21,2023-07-24,1447.650024,1434.369006,1431.983751,22.960711,Entry at next open
WHIRLPOOL.NS,2024-06-12,2024-06-13,1820.0,1479.154998,1470.00975,68.782139,Entry at next open
WIPRO.NS,2023-07-10,2023-07-11,195.0,195.364501,195.30425,2.317859,Entry at next open
WOCKPHARMA.NS,2023-07-25,2023-07-26,234.5,207.293,207.07725,8.496428,Entry at next open
YESBANK.NS,2021-04-22,2021-04-23,14.0,15.602,15.595,0.471429,Entry at next open
YESBANK.NS,2022-01-11,2022-01-12,13.95,13.273,13.2695,0.521429,Entry at next open
YESBANK.NS,2022-08-04,2022-08-05,16.799999,13.439,13.3985,0.892857,Entry at next open
YESBANK.NS,2023-09-08,2023-09-11,18.5,17.199,17.17375,0.55,Entry at next open
YESBANK.NS,2025-06-20,2025-06-23,19.719999,19.7328,19.72215,0.59,Entry at next open
ZFCVINDIA.NS,2021-04-13,2021-04-15,6088.399902,6046.417998,6033.935994,366.160679,Entry at next open
ZFCVINDIA.NS,2022-05-27,2022-05-30,7965.0,7710.642012,7710.316252,262.62514,Entry at next open
ZFCVINDIA.NS,2022-08-05,2022-08-08,9187.799805,7877.643984,7877.208501,210.435826,Entry at next open
ZFCVINDIA.NS,2024-07-12,2024-07-15,15950.0,15439.81498,15402.403452,389.507115,Entry at next open
ZFCVINDIA.NS,2025-06-20,2025-06-23,13243.0,13039.5,13019.862515,420.928571,Entry at next open
ZEEL.NS,2021-07-07,2021-07-08,220.149994,206.826001,206.551,5.457142,Entry at next open
ZEEL.NS,2021-09-30,2021-10-01,300.0,212.633999,211.80625,31.621431,Entry at next open
ZEEL.NS,2022-10-13,2022-10-14,277.25,259.298,259.272499,12.814284,Entry at next open
ZEEL.NS,2023-08-24,2023-08-25,271.0,221.259001,220.062001,12.339288,Entry at next open
ZEEL.NS,2025-06-18,2025-06-19,133.100006,120.1702,119.98405,4.752142,Entry at next open
ZENTEC.NS,2021-07-19,2021-07-20,103.0,82.867,82.80775,5.257142,Entry at next open
ZENTEC.NS,2022-10-03,2022-10-04,195.399994,195.892999,195.29575,8.710715,Entry at next open
ZENTEC.NS,2025-06-25,2025-06-26,1909.900024,1762.163992,1757.456744,96.9857,Entry at next open
ZENSARTECH.NS,2023-03-08,2023-03-09,278.950012,241.396,240.830251,15.614288,Entry at next open
ZENSARTECH.NS,2025-06-13,2025-06-16,860.0,756.372,754.277248,27.450003,Entry at next open
ZYDUSLIFE.NS,2022-10-11,2022-10-12,418.0,377.515001,376.76375,12.389284,Entry at next open
ZYDUSLIFE.NS,2025-07-18,2025-07-21,974.0,952.230001,950.228252,18.382145,Entry at next open
ECLERX.NS,2023-03-02,2023-03-03,1469.0,1403.450002,1402.979669,48.853568,Entry at next open
ECLERX.NS,2023-06-09,2023-06-12,1714.0,1415.231003,1408.749168,76.785706,Entry at next open
ECLERX.NS,2024-08-14,2024-08-16,2402.149902,2424.308994,2423.531744,86.242815,Entry at next open
ECLERX.NS,2025-06-25,2025-06-26,3509.899902,3110.975996,3092.343749,135.228533,Entry at next open
