ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,rsi,macd,macd_sig,bb_up,bb_lo,ema_fast,ema_slow,ema_htf,trend_strength,close,high_52w,volar,mvo_weight,alloc_inr,adx
MINDACORP.NS,SELL,2015-05-06,85.87254840645521,254,indicator_exit_bb_upper_reversal,21811.627295239625,69.82751302584536,74.78437206124852,57.941875591211506,-0.02044746190918545,-0.510023624468354,88.54919919802904,81.8362721459651,86.14052413827889,85.44772244399512,67.99063913253912,0.007828582228535037,88.49644470214844,96.05827331542969,,,,17.730948694506107
ABFRL.NS,BUY,2015-05-07,168.65451049804688,70,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=94.2%; VOLAR rank 2/3 (VOLAR=0.55); MVO weight=25.2% of capped cash (25% of available)",11805.815734863281,27.949159005609744,0.0,75.89286957838246,6.90686724927194,2.1351954400602127,147.2388893147913,91.80990447793332,130.4646320213271,118.36749422604804,116.17295967095178,0.07889775565294266,153.32676696777344,162.69097900390625,0.5514816480864052,0.25243393666967473,11927.839405713532,31.534182850053476
ASHOKLEY.NS,SELL,2015-05-07,27.26356382369995,179,stop,4880.177924442291,34.56272585988398,-303.5756297772597,30.41358908547582,-0.29288548734107067,-0.14222650059880101,32.20619286783,27.278522212431234,28.982834668533574,28.927764206223507,23.04829400282317,0.001973431474368716,27.905941009521484,31.66010856628418,,,,19.558693536757616
BAJAJFINSV.NS,SELL,2015-05-07,136.37359877046404,258,stop,35184.38848277972,83.7004957183666,-1870.8417932656942,52.46945012433886,0.1287320077164793,-0.8540468969562899,149.2841128436889,129.69918793756113,139.98205224318426,139.23978996693424,122.41864415948699,0.005189223347992099,143.0391845703125,152.01112365722656,,,,19.535736976035384
BHARATFORG.NS,SELL,2015-05-07,556.2388225537043,69,stop,38380.47875620559,87.01613894456023,-3402.0076364123715,40.34808097701766,-1.435311308587984,-3.623897477108283,633.425183451345,522.8570064900612,574.955909663716,566.4825079986828,454.90015145711453,0.014824216873930972,571.5918579101562,618.6471557617188,,,,18.136112744771616
OBEROIRLTY.NS,BUY,2015-05-07,282.23333740234375,17,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=93.4%; VOLAR rank 3/3 (VOLAR=0.37); MVO weight=10.5% of capped cash (25% of available)",4797.966735839844,11.597134489936645,0.0,52.56552788646103,0.26980801684049993,-1.1042570857125713,301.05807646410796,256.1593979011264,276.747726881788,274.82985118770017,254.44690043023252,0.006581679629187681,291.3960876464844,312.0601806640625,0.3685384011736565,0.1048702089948646,4955.25691924381,21.535255493215246
SIEMENS.NS,BUY,2015-05-07,652.9480590820312,46,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=88.0%; VOLAR rank 1/3 (VOLAR=0.99); MVO weight=64.3% of capped cash (25% of available)",30035.610717773438,59.264464379948485,0.0,36.36547522698107,-5.626527489863406,-4.951797619167448,784.098407698531,630.1858330241253,693.4174830396591,684.3397695705029,557.9882266524951,0.013415593816281149,676.6538696289062,768.5783081054688,0.9897943867754081,0.6426958543354607,30368.234312578294,28.198132212128275
ABBOTINDIA.NS,BUY,2015-05-08,3354.903076171875,12,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=91.2%; VOLAR rank 1/2 (VOLAR=1.84); MVO weight=95.5% of capped cash (25% of available)",40258.8369140625,71.4035845047793,0.0,39.38149633138304,-5.2315631969649985,-0.2682124975450251,3576.0176786160446,3340.1869600558302,3436.5689614641733,3432.5323323195976,2978.9757109943866,0.0011953879961263967,3376.8359375,3704.329833984375,1.8351385601891488,0.9547608003726955,40690.13834146363,17.661023382008114
ABFRL.NS,SELL,2015-05-08,172.0749053955078,70,target,12045.243377685547,50.3091949371402,161.16928887951568,82.42142683304502,9.621063166599328,3.632368985368036,157.0952070574977,87.22219177673082,137.4082462898216,120.33953407985192,116.69516415679352,0.10120519255349143,168.65451049804688,168.65451049804688,,,,34.477114486945084
JUBLPHARMA.NS,BUY,2015-05-08,115.32425689697266,16,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=76.4%; VOLAR rank 2/2 (VOLAR=-0.18); MVO weight=4.5% of capped cash (25% of available)",1845.1881103515625,8.090987433360109,0.0,43.34741020849692,0.006496114625107907,-0.5519594075913744,123.1880589593382,95.98900479188251,108.64768981222838,108.00244638324311,105.58753397463816,0.005968506328642791,108.10802459716797,141.4962158203125,-0.18410376976008655,0.04523919962730452,1928.0109641844845,21.784365724017484
ZFCVINDIA.NS,SELL,2015-05-08,5423.407374737714,3,indicator_exit_macd_bear,16270.222124213142,59.67768815956296,-116.28359502826888,44.84347945094823,-4.850216573910984,-2.0540155061048395,5900.039889813665,5137.718557451961,5472.504054548918,5389.188552306734,4462.294790047643,0.015338918846914287,5431.64111328125,5906.58349609375,,,,24.79804141389866
ASHOKLEY.NS,BUY,2015-05-12,30.0124454498291,1084,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=97.9%; VOLAR rank 1/1 (VOLAR=2.12); MVO weight=100.0% of capped cash (25% of available)",32533.490867614746,62.23046225715095,0.0,56.978994175443134,-0.1830396600061377,-0.2233837673192864,32.0333573859575,26.89866127554152,29.105227415435177,28.94266680044053,23.22488570143391,0.005245125205638314,30.992704391479492,31.66010856628418,2.1217752722387484,1.0,32546.479486323686,19.591508803666883
JUBLPHARMA.NS,SELL,2015-05-12,120.5212994600938,16,target,1928.3407913615008,31.50047230700317,43.56122126957503,53.77015104353305,0.7928601529919348,-0.10677446576566889,122.62916595652577,96.13457305714611,110.45442880201988,108.47908727602317,105.75842367207122,0.017462028889820427,113.12210845947266,141.4962158203125,,,,23.629998969633444
ASHOKLEY.NS,SELL,2015-05-13,29.72045627519052,1084,stop,32216.974602306524,80.6220827542804,-459.3688103196522,52.83686120539543,-0.09875704531642526,-0.19845842291871418,31.811038694830845,26.977069940117882,29.270176148961344,28.984618904338124,23.29242360937814,0.00951462769338732,30.0124454498291,31.66010856628418,,,,19.044311766159858
PIIND.NS,BUY,2015-05-13,638.3521728515625,50,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=93.8%; VOLAR rank 1/1 (VOLAR=1.81); MVO weight=100.0% of capped cash (25% of available)",31917.608642578125,61.49916000784913,0.0,46.762593927121486,2.3421992028448813,1.862659410441105,677.9542262800455,591.3360630265952,631.0074364649931,613.0573212402923,498.0455631712169,0.028075037007643328,639.3621215820312,681.5791625976562,1.8083214574019952,1.0,32431.63728374377,21.355542527267914
CCL.NS,BUY,2015-05-20,170.288330078125,194,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=90.2%; VOLAR rank 1/1 (VOLAR=2.38); MVO weight=100.0% of capped cash (25% of available)",33035.93603515625,62.82706866376074,0.0,52.602333646285366,-0.8211887373035722,-1.1310266598992413,181.47134601312635,149.26289318365102,163.5027094229166,162.6223371812498,132.3631605196015,0.0051020249103526285,172.55349731445312,191.38558959960938,2.375429321725777,1.0,33068.653776131694,16.526804866634258
PIIND.NS,SELL,2015-05-20,692.2055736580996,50,indicator_exit_rsi_ob,34610.27868290498,83.10491076731773,2548.0659695516897,79.47479404883649,9.161102292615055,4.763481295663669,673.5888460342603,592.5183133895678,649.1681891632813,620.9527861420814,505.7508817733298,0.041426324728530396,681.098388671875,681.5791625976562,,,,26.33721146649646
CCL.NS,SELL,2015-05-22,164.47436238999242,194,stop,31908.02630365853,80.30157793557318,-1271.0383780970542,48.64481077045183,0.041722062297253615,-0.7516017432506534,180.8989678778142,149.32893586974438,165.285590399619,163.11252196135996,133.08894487300753,0.0129536921860234,167.75668334960938,191.38558959960938,,,,15.640682383695985
OBEROIRLTY.NS,SELL,2015-05-22,292.39820921105405,17,indicator_exit_rsi_ob,4970.7695565879185,34.656706162621646,126.54898009551684,70.54952031764392,3.871227014710371,3.6534350297381737,309.80322050228773,255.70374666079823,289.34525256681746,280.7651565969275,258.31542383266486,0.0296291854057927,289.58258056640625,312.0601806640625,,,,23.738640765837886
SRF.NS,BUY,2015-05-22,192.64459228515625,65,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=91.0%; VOLAR rank 2/2 (VOLAR=1.76); MVO weight=36.9% of capped cash (25% of available)",12521.898498535156,29.644417636823118,0.0,58.253225825413274,-0.7549305214073456,-1.6754180470891176,198.88474740149425,169.93056326745105,184.80603837409805,184.39716228664878,157.47967270390797,0.002129150929813496,192.0371551513672,211.12501525878906,1.7647616622981948,0.368688907588059,12529.863911987632,21.207636758389416
WHIRLPOOL.NS,BUY,2015-05-22,718.97900390625,29,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=95.0%; VOLAR rank 1/2 (VOLAR=2.49); MVO weight=63.1% of capped cash (25% of available)",20850.39111328125,48.35787951025683,0.0,68.38139264420477,-0.06449279342882619,-7.6232037014512475,725.196418501444,641.1806444868373,694.6330961350191,691.6173976383978,582.8911764311229,0.004103730299318164,734.8676147460938,773.5653686523438,2.49332264296954,0.6313110924119409,21455.05848222612,17.358531620946735
WHIRLPOOL.NS,SELL,2015-05-25,716.3959995256722,29,indicator_exit_bb_upper_reversal,20775.483986244493,68.75261174023396,-192.0176182872467,58.68918988942203,2.036148880824385,-5.691333184996122,728.7134561239009,639.8177999796148,699.0596248206973,692.6904018057646,584.2452841671937,0.00885870516430712,718.97900390625,773.5653686523438,,,,18.1284859701304
SUPREMEIND.NS,BUY,2015-05-27,632.3926391601562,48,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=94.5%; VOLAR rank 1/1 (VOLAR=1.02); MVO weight=100.0% of capped cash (25% of available)",30354.8466796875,59.643527076541005,0.0,62.644397305462356,-0.398028382606185,-3.4684344700341265,620.3700163929142,579.9142487438045,603.4865270215311,602.329851439561,556.6979541780502,0.0018662804109306076,619.77587890625,655.6642456054688,1.0170743817982892,1.0,30799.032260598946,13.424508785880803
SUPREMEIND.NS,SELL,2015-05-28,637.4749748961259,48,indicator_exit_rsi_ob,30598.798795014045,78.94337746274033,105.36521078726187,71.90182801920281,1.9975463239823057,-2.37523831123084,625.2111926355741,580.3783154210665,608.7421837740084,603.5087842913491,557.4511351231458,0.00827555407603957,632.3926391601562,655.6642456054688,,,,14.83814409188999
ABBOTINDIA.NS,SELL,2015-05-29,3543.69406787275,12,indicator_exit_rsi_ob,42524.328814473,91.31499385810717,2102.773322047615,71.28284284815324,-1.5863749490104055,-9.318318594993057,3507.5029101984346,3333.3708202703156,3423.0161340219047,3422.6855432210423,3038.8547819271807,9.4394892200304e-05,3502.210693359375,3704.329833984375,,,,11.46740026298417
SRF.NS,SELL,2015-05-29,212.57727017322745,65,target,13817.522561259784,54.23905743247282,1211.7405876553316,67.31944774773646,0.8451006151041156,-0.2486353443388037,195.68709277541802,172.0584943827851,188.22402887099943,185.44541840009794,159.074629122621,0.014486316945065103,191.80931091308594,211.12501525878906,,,,15.852384094976637
ABBOTINDIA.NS,BUY,2015-06-01,3543.47265625,12,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=96.3%; VOLAR rank 1/1 (VOLAR=2.15); MVO weight=100.0% of capped cash (25% of available)",42521.671875,74.09048831440624,0.0,72.53999081221504,10.106182296554834,-5.433418416683479,3530.238570999177,3319.4922151336355,3449.0817818843993,3428.32051004632,3044.10376118428,0.005821389799709653,3566.377197265625,3704.329833984375,2.149358681082416,1.0,44874.447894406316,13.947701613890574
CENTRALBK.NS,BUY,2015-06-02,101.96105194091797,120,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=93.3%; VOLAR rank 2/2 (VOLAR=0.92); MVO weight=36.0% of capped cash (25% of available)",12235.326232910156,28.965984735748904,0.0,36.42388147886768,0.09699550571136228,0.7535677705740792,111.32939340970037,103.94141347506525,106.21327604176135,104.96572423516747,90.587886604552,0.011992251519620037,104.02982330322266,111.5168228149414,0.9192283662296699,0.35980188679473235,12314.402104334155,25.341989689690276
CUMMINSIND.NS,BUY,2015-06-02,743.3488159179688,29,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=97.8%; VOLAR rank 1/2 (VOLAR=1.14); MVO weight=64.0% of capped cash (25% of available)",21557.115661621094,49.197048479302865,0.0,73.83646398261877,4.493341920749231,-1.037295881596242,745.6645777414278,678.4665318777129,722.9547800234191,717.5662787543295,668.9187937819594,0.0070980665174373596,759.1505737304688,775.9453125,1.1366590779227292,0.6401981132052676,21911.10519924356,25.638098984024133
ABBOTINDIA.NS,SELL,2015-06-03,3530.85183833486,12,indicator_exit_bb_upper_reversal,42370.22206001832,91.15512258639535,-316.69542588248066,62.97891649950173,21.92389652000429,3.679344269914819,3545.3550902530715,3311.7411011531785,3478.327724017139,3436.7527230708006,3053.8848741749334,0.011768600627714359,3532.70556640625,3704.329833984375,,,,18.280008598426672
CENTRALBK.NS,SELL,2015-06-03,98.50077952601484,120,stop,11820.09354312178,49.809946343079496,-494.00862086720406,30.357202949746707,-0.26220074677002003,0.5504140671052594,111.60473101934562,102.91737667718758,105.44014438706255,104.84789394911847,90.70105242879445,0.00580859481802186,101.96105194091797,111.5168228149414,,,,24.914063158487707
CUMMINSIND.NS,SELL,2015-06-03,743.3488131113781,29,indicator_exit_bb_upper_reversal,21557.115580229965,69.56348104562404,-118.76061091605433,65.54005813303729,5.954638580989467,0.3610910109208998,749.8649935182003,677.335488659534,726.6627865497007,718.5773586430996,669.6593910171435,0.010877030720249889,743.3488159179688,775.9453125,,,,26.022718183489694
KIRLOSENG.NS,BUY,2015-06-03,219.6437225341797,127,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=86.9%; VOLAR rank 2/2 (VOLAR=0.25); MVO weight=53.0% of capped cash (25% of available)",27894.75276184082,56.72239679792635,0.0,41.49808053125572,-0.14088750960038965,-0.04815507067787727,223.90488339009275,215.13217410502446,219.44698483201603,219.43142920264833,210.00355686266275,7.121489791367309e-05,218.43223571777344,251.3848114013672,0.24901730778676004,0.5299589014713164,27918.053681715373,14.551658172952472
OBEROIRLTY.NS,BUY,2015-06-03,282.0901184082031,87,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=95.0%; VOLAR rank 1/2 (VOLAR=0.29); MVO weight=47.0% of capped cash (25% of available)",24541.840301513672,52.741128425059145,0.0,67.23032750228468,3.644606255178985,3.5772891268342537,299.90399796917825,284.3914610151968,292.9183809405995,284.15813515669726,260.98408613693715,0.02956430407367564,296.31158447265625,312.0601806640625,0.28520859275792865,0.47004109852868353,24761.60431479516,28.143257627960132
SIEMENS.NS,SELL,2015-06-03,700.6726443113881,46,indicator_exit_macd_bear,32230.941638323853,80.636572241247,2055.429883929221,56.14418401514049,3.3015651218801167,3.4157245425770775,743.9241083569041,660.653314738799,709.8551569478412,695.9191079587654,583.3067878368616,0.019984094053232416,697.3570556640625,768.5783081054688,,,,12.674116245338789
OBEROIRLTY.NS,SELL,2015-06-04,283.89883394059984,87,stop,24699.198552832186,72.82309677389942,31.79402611955591,33.84343494763402,2.554216941733557,3.3726746898141147,300.5937611836802,282.7711008768667,290.9496059347092,284.0770364606779,261.19409640829303,0.0243630280734834,282.0901184082031,312.0601806640625,,,,26.140059441101542
OBEROIRLTY.NS,BUY,2015-06-05,277.9382629394531,164,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=91.6%; VOLAR rank 1/1 (VOLAR=0.29); MVO weight=100.0% of capped cash (25% of available)",45581.87512207031,77.72419201119702,0.0,41.90617345102607,1.967762424896705,3.091692236830633,300.1268442478839,283.5959401759442,290.0155977711541,284.14509624791236,261.43905625532653,0.0205396904250112,285.81256103515625,312.0601806640625,0.29310076726166995,1.0,45699.73771338073,24.554735965567637
HINDZINC.NS,BUY,2015-06-08,65.62712097167969,522,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=93.0%; VOLAR rank 1/2 (VOLAR=0.08); MVO weight=100.0% of capped cash (25% of available)",34257.3571472168,64.2773914207481,0.0,37.349269558072436,-0.18975601694252475,0.17574401599041126,69.81734776272592,64.22510829196159,66.022035777941,65.99997019790105,63.23711262412289,0.00033503955491582735,65.85962677001953,70.8294906616211,0.0806181622414097,1.0,34284.83788486035,13.814100297136003
OBEROIRLTY.NS,SELL,2015-06-09,271.5219165660809,164,stop,44529.59431683727,93.39526832185288,-1223.400265566094,38.00213209284295,0.19523882146370397,2.1549653133022195,299.87927253366286,280.2595183598918,286.5176638085179,283.7745037937735,261.79283133956596,0.009774016566219807,280.6584167480469,312.0601806640625,,,,21.715716070030393
KIRLOSENG.NS,SELL,2015-06-10,224.12621114717106,127,indicator_exit_macd_bear,28464.028815690726,76.72875427757046,435.8249027744078,48.517953500216336,-0.18475479275093676,-0.10113417145057833,222.26554058439547,216.4080556070108,219.2725806156328,219.39846319688638,210.4550343701754,-0.0005795145755318318,217.22073364257812,251.3848114013672,,,,15.279172972912074
HINDZINC.NS,SELL,2015-06-11,63.43179863806667,522,stop,33111.3988890708,81.54996387591538,-1291.7856134426602,22.832099909072184,-0.2917516494680399,-0.03459020683701707,69.77207404369659,63.85573357349091,65.74605623568527,65.93658673258719,63.302354039085444,-0.00292568729749986,65.12332916259766,70.8294906616211,,,,12.408277960102867
TORNTPHARM.NS,BUY,2015-06-11,557.9244995117188,93,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=97.0%; VOLAR rank 1/2 (VOLAR=2.10); MVO weight=100.0% of capped cash (25% of available)",51886.978454589844,85.2109095388507,0.0,57.710778744854814,2.7445920174319554,2.050399679752325,552.3681437568968,518.9911457938846,535.0421525724452,524.727690650021,456.3694505691907,0.018743454086384604,550.2967529296875,567.480712890625,2.0977249337571404,1.0,52167.76625898183,11.863073194495882
GLENMARK.NS,BUY,2015-06-15,855.3323974609375,61,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=95.8%; VOLAR rank 1/1 (VOLAR=1.35); MVO weight=100.0% of capped cash (25% of available)",52175.27624511719,85.55323606510963,0.0,52.8696376268663,-2.763303521709645,-3.0347668792274582,874.7295603288292,798.2318227278115,829.3424586640132,825.8054001388008,751.3929794774646,0.004181376364283103,845.90771484375,882.54833984375,1.3540879307903007,1.0,52211.56473253079,13.658790919638768
TORNTPHARM.NS,SELL,2015-06-15,561.8149082031597,93,indicator_exit_bb_upper_reversal,52248.78646289385,101.40320456932486,175.19389419583175,62.9238125671215,5.431060723122982,3.104057690835858,557.2949959413355,516.4934317930396,542.074648945707,527.1655826097224,458.3512820396012,0.02686323280939113,554.9989624023438,567.480712890625,,,,12.52474997310199
TORNTPHARM.NS,BUY,2015-06-16,547.1597290039062,71,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=98.2%; VOLAR rank 1/2 (VOLAR=2.02); MVO weight=100.0% of capped cash (25% of available)",38848.340759277344,69.72875290761046,0.0,63.187126349557325,6.329016515865646,3.7490494558418157,560.1863983218464,516.1491790707319,544.7887930294421,528.3356555037038,459.33288561538876,0.029538717073123503,557.00244140625,567.480712890625,2.0160158498235603,1.0,39146.35736223521,12.707320740322233
GLENMARK.NS,SELL,2015-06-17,941.5003307043063,61,target,57431.520172962686,106.77980361655253,5063.910888163835,68.39718759681797,3.800924468537346,-1.2650157672009508,877.1975919963651,796.3215669391817,843.7567947074178,829.3316937561797,753.7697857159217,0.016256257645076023,887.3568115234375,887.3568115234375,,,,13.765555542645016
WELSPUNLIV.NS,BUY,2015-06-17,49.42789840698242,885,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=94.1%; VOLAR rank 1/2 (VOLAR=2.98); MVO weight=100.0% of capped cash (25% of available)",43743.69009017944,75.54152007521962,0.0,40.209896958508054,0.7004094066729536,1.3892714044931986,52.302151317650214,46.09012849802362,48.01021211141623,44.52174445222076,33.55656212131306,0.07177078967823707,48.605674743652344,51.66866683959961,2.975408340805485,1.0,43748.025076525504,28.116098754337873
CANFINHOME.NS,BUY,2015-06-18,131.64254760742188,72,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=89.6%; VOLAR rank 2/2 (VOLAR=1.54); MVO weight=29.0% of capped cash (25% of available)",9478.263427734375,22.438897708398926,0.0,53.96575231314362,-0.6346993454921517,-1.0508871676710199,132.31138291759794,118.80580534534153,125.11356660245386,124.71506013811958,103.43433424245625,0.003058467092341836,130.296142578125,145.44102478027344,1.5373413561348723,0.2896866914364384,9499.758584681595,14.662432211630733
EICHERMOT.NS,BUY,2015-06-18,1807.1929931640625,12,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=100.0%; VOLAR rank 1/2 (VOLAR=2.59); MVO weight=71.0% of capped cash (25% of available)",21686.31591796875,49.35046163889161,0.0,61.17910245697763,27.11020628744791,25.520569425481114,1806.7166042473214,1555.0100559089287,1676.0831749528809,1596.4657603913536,1342.439634552859,0.04452805918324302,1788.0279541015625,1788.0279541015625,2.593123344145953,0.7103133085635616,23293.45858928024,20.47031757534303
MAHSCOOTER.NS,BUY,2015-06-19,860.4672241210938,27,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=100.0%; VOLAR rank 2/2 (VOLAR=1.88); MVO weight=50.2% of capped cash (25% of available)",23232.61505126953,51.186546507567755,0.0,78.68555455568438,19.53777007563508,17.254200904074004,855.4804436150206,787.4007758674012,832.2008733630512,785.84870577803,715.6918464136515,0.05307449041175954,873.3417358398438,873.3417358398438,1.878650208890442,0.5020073016886368,23733.09507056865,23.329020507521506
TORNTPHARM.NS,SELL,2015-06-19,587.0748015288491,71,indicator_exit_rsi_ob,41682.31090854829,90.44147943039344,2673.799916932938,78.86817371680621,9.690011685135005,5.832801864650173,572.2422086939873,510.34217240952825,554.9526202773601,532.5250593724159,462.4565875964149,0.038496377407991514,582.5888671875,582.5888671875,,,,14.175305953843813
WELSPUNLIV.NS,SELL,2015-06-19,53.868773345565586,885,target,47673.86441082555,96.65715298297688,3757.9756475879035,50.20034916621516,0.9249975240221673,1.1947596141046803,52.5162601785957,46.0785209340752,48.79283982403157,44.96671506744113,33.888020726289206,0.07479511777348836,51.15473937988281,51.66866683959961,,,,26.154892630604575
WHIRLPOOL.NS,BUY,2015-06-19,710.3526000976562,33,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=93.6%; VOLAR rank 1/2 (VOLAR=2.15); MVO weight=49.8% of capped cash (25% of available)",23441.635803222656,51.4347390025614,0.0,43.454474248352916,0.4547997800656276,-0.9933401115357626,745.8509536748654,666.7880111688846,701.4096560834865,698.5385626835222,605.1611833846332,0.003963736380238325,724.3401489257812,773.5653686523438,2.1503068344301957,0.49799269831136317,23543.299098870695,14.98444862360443
FORTIS.NS,BUY,2015-06-22,167.047607421875,248,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=94.3%; VOLAR rank 1/1 (VOLAR=0.81); MVO weight=100.0% of capped cash (25% of available)",41427.806640625,72.79162617191797,0.0,61.843985224421516,-0.08021488360532203,-1.1044204490038207,170.87098338168553,148.44232533413478,159.92926240212367,158.5370770069187,138.60685884851495,0.008214343166408023,169.4822540283203,179.76744079589844,0.8080101529659643,1.0,41531.84330205941,12.521301815133558
MAHSCOOTER.NS,SELL,2015-06-22,884.0974891688327,27,indicator_exit_bb_upper_reversal,23870.632207558483,71.96353707591443,514.8670727054689,68.00440739550473,20.610819939174917,17.925524711094187,860.607608710279,785.011464776049,837.3402098645134,788.7749221836403,717.1323974356162,0.05644060147727195,860.4672241210938,873.3417358398438,,,,24.787791838818677
CANFINHOME.NS,SELL,2015-06-23,132.78469686643479,72,indicator_exit_rsi_ob,9560.498174383305,44.79950601486658,14.996342925664052,70.18862317168225,0.7260713990814622,-0.35672310010670155,132.78376779930383,118.6249846421024,128.06073008279532,125.49024591860822,104.26555643057394,0.019379974962627326,132.63609313964844,145.44102478027344,,,,14.912230751049512
RKFORGE.NS,BUY,2015-06-23,114.49700164794922,292,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=92.8%; VOLAR rank 1/1 (VOLAR=2.98); MVO weight=100.0% of capped cash (25% of available)",33433.12448120117,63.29869260772516,0.0,45.12854659021613,-0.41213296648854225,-0.6714550186896808,110.87666222835591,95.80595343326519,102.80473737783977,101.12737432301573,78.58263787558985,0.01569729987441014,106.8567886352539,115.1643295288086,2.9755388591250345,1.0,33535.618402452295,19.99373158888411
CYIENT.NS,BUY,2015-06-24,468.146240234375,62,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=100.0%; VOLAR rank 1/2 (VOLAR=1.76); MVO weight=66.6% of capped cash (25% of available)",29025.06689453125,58.06453858096778,0.0,87.75503777115053,12.292698413113953,7.484326548601696,462.64520257248347,393.2999695466571,441.81281434127527,417.85373793510337,386.2346386714616,0.05075978364986359,472.009033203125,472.009033203125,1.7645131508014027,0.6660938148439184,29410.867080003936,22.909678376947188
FORTIS.NS,SELL,2015-06-24,168.73693913229584,248,indicator_exit_rsi_ob,41846.76090480937,90.61208084321467,255.55055716923687,71.60124657993057,1.1221389758224802,-0.400357533902441,171.30353526073645,148.30789662402918,162.6257237714823,159.2655243237872,139.18881503423256,0.01989040480122583,168.93569946289062,179.76744079589844,,,,15.794885485312577
RKFORGE.NS,SELL,2015-06-24,117.45735180391888,292,target,34297.54672674432,82.7804807596049,718.3430721758118,67.38579439299119,0.5499360039468542,-0.42717681416237385,112.43765489124432,94.89582975841388,104.93060360876876,101.65167343379744,78.93999472904616,0.028637694680016552,114.49700164794922,115.1643295288086,,,,21.188738459412072
YESBANK.NS,BUY,2015-06-24,165.36459350585938,89,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=98.2%; VOLAR rank 2/2 (VOLAR=1.17); MVO weight=33.4% of capped cash (25% of available)",14717.448822021484,34.84217664594659,0.0,66.50310926606596,0.13174396389970866,-0.5700249720562,170.15223252642704,151.39109938275266,160.76293437106335,159.81778892371645,143.58859274632275,0.005673634875767608,166.5855255126953,169.64268493652344,1.1706065724265775,0.33390618515608156,14743.374296483848,14.420395213577413
ASHOKLEY.NS,BUY,2015-06-25,29.360759735107422,588,"EMA10>50 & Close>EMA200; Confirms: RSI(5), MACD(5), BB(3) need 2; 52w%=92.5%; VOLAR rank 2/2 (VOLAR=1.61); MVO weight=38.0% of capped cash (25% of available)",17264.126724243164,40.871197191733614,0.0,61.48465423317009,0.04882188218681094,-0.20685922259965583,30.403861809996307,26.5509155261243,28.820670822805525,28.755368860818642,24.741365636831123,0.002228907320021719,29.297746658325195,31.66010856628418,1.6087135373091992,0.37992567513921016,17285.687894297673,16.75903606043527
CYIENT.NS,SELL,2015-06-25,452.1895376872271,62,stop,28035.75133660808,76.28445665110526,-1123.6645531552444,87.80355997475783,13.72392004664033,8.732245248209423,468.4845695237883,390.8708351392976,446.60070995820246,419.82599292723165,387.0496794830329,0.05719306218835845,468.146240234375,472.009033203125,,,,24.90835806500247
