symbol,time_ist,spot,pcr,pcr_score,doi_net,oi_bias_score,atm_ce_iv,atm_pe_iv,iv_skew,fut_near_price,fut_next_price,fut_near_oi,fut_near_chg_oi,basis,basis_pct_ann,roll_spread,fut_regime,fut_regime_score,dte,fut_price_change,sentiment_score,sentiment_label,error,strike,ce_oi,pe_oi,ce_chg_oi,pe_chg_oi,ce_iv,pe_iv,ce_ltp,pe_ltp
SBIN,2025-11-01 22:50:27,937.5,0.7308655466011018,-0.5868423922970376,-5424.0,-0.7615941559557649,22.4,22.59,0.19000000000000128,,,,,,,,,0.0,,,-0.32457337689107907,Bearish,,995.0,246.0,0.0,155.0,0.0,23.31,0.0,6.3,0.0
SBIN,2025-11-01 22:50:27,937.5,0.7308655466011018,-0.5868423922970376,-5424.0,-0.7615941559557649,22.4,22.59,0.19000000000000128,,,,,,,,,0.0,,,-0.32457337689107907,Bearish,,1000.0,7600.0,407.0,3939.0,147.0,23.49,24.66,5.55,62.0
SBIN,2025-11-01 22:50:27,937.5,0.7308655466011018,-0.5868423922970376,-5424.0,-0.7615941559557649,22.4,22.59,0.19000000000000128,,,,,,,,,0.0,,,-0.32457337689107907,Bearish,,1010.0,1133.0,132.0,129.0,6.0,23.6,23.68,4.15,69.8
SBIN,2025-11-01 22:50:27,937.5,0.7308655466011018,-0.5868423922970376,-5424.0,-0.7615941559557649,22.4,22.59,0.19000000000000128,,,,,,,,,0.0,,,-0.32457337689107907,Bearish,,1020.0,918.0,0.0,153.0,0.0,23.68,0.0,3.05,0.0
SBIN,2025-11-01 22:50:27,937.5,0.7308655466011018,-0.5868423922970376,-5424.0,-0.7615941559557649,22.4,22.59,0.19000000000000128,,,,,,,,,0.0,,,-0.32457337689107907,Bearish,,1030.0,889.0,42.0,136.0,9.0,23.85,24.05,2.25,87.8
SBIN,2025-11-01 22:50:27,937.5,0.7308655466011018,-0.5868423922970376,-5424.0,-0.7615941559557649,22.4,22.59,0.19000000000000128,,,,,,,,,0.0,,,-0.32457337689107907,Bearish,,1040.0,540.0,0.0,-7.0,0.0,24.03,0.0,1.65,0.0
SBIN,2025-11-01 22:50:27,937.5,0.7308655466011018,-0.5868423922970376,-5424.0,-0.7615941559557649,22.4,22.59,0.19000000000000128,,,,,,,,,0.0,,,-0.32457337689107907,Bearish,,1050.0,1382.0,0.0,220.0,0.0,24.21,0.0,1.2,0.0
SBIN,2025-11-01 22:50:27,937.5,0.7308655466011018,-0.5868423922970376,-5424.0,-0.7615941559557649,22.4,22.59,0.19000000000000128,,,,,,,,,0.0,,,-0.32457337689107907,Bearish,,1060.0,1448.0,0.0,1040.0,0.0,24.55,0.0,0.9,0.0
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,110.0,4.0,44.0,0.0,-8.0,0.0,44.35,23.5,0.15
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,114.0,0.0,8.0,0.0,0.0,,0.0,,0.2
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,116.0,0.0,22.0,0.0,0.0,,0.0,,0.2
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,117.0,0.0,41.0,0.0,-1.0,,38.55,,0.3
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,118.0,0.0,67.0,0.0,2.0,0.0,36.9,0.0,0.3
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,119.0,0.0,1.0,0.0,0.0,,0.0,,0.35
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,120.0,461.0,498.0,171.0,4.0,36.32,34.78,17.7,0.35
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,121.0,0.0,46.0,0.0,2.0,,34.16,,0.4
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,122.0,0.0,52.0,0.0,-2.0,0.0,34.32,0.0,0.5
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,123.0,25.0,44.0,6.0,-7.0,37.2,34.19,15.1,0.6
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,124.0,0.0,30.0,0.0,0.0,0.0,32.34,0.0,0.6
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,125.0,86.0,416.0,20.0,0.0,37.47,32.61,13.45,0.75
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,126.0,21.0,60.0,11.0,-2.0,36.41,31.32,12.55,0.8
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,127.0,18.0,199.0,6.0,31.0,35.77,31.72,11.7,1.0
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,128.0,20.0,182.0,3.0,-7.0,33.99,32.81,10.75,1.3
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,129.0,20.0,85.0,1.0,-14.0,33.57,31.09,9.95,1.35
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,130.0,645.0,905.0,13.0,-53.0,30.71,31.59,8.9,1.65
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,131.0,37.0,239.0,0.0,15.0,31.74,31.77,8.3,1.95
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,132.0,233.0,216.0,9.0,14.0,31.19,31.28,7.55,2.2
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,133.0,30.0,185.0,6.0,7.0,31.21,31.34,6.9,2.55
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,134.0,93.0,140.0,16.0,23.0,32.83,30.41,6.5,2.8
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,135.0,762.0,778.0,19.0,7.0,30.85,31.08,5.65,3.3
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,136.0,112.0,136.0,45.0,35.0,30.84,31.12,5.1,3.75
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,137.0,252.0,268.0,88.0,46.0,30.93,31.25,4.6,4.25
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,138.0,265.0,234.0,36.0,61.0,30.07,31.14,4.0,4.75
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,139.0,186.0,104.0,26.0,-20.0,31.06,31.83,3.7,5.4
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,140.0,1968.0,613.0,132.0,-117.0,31.12,32.3,3.3,6.05
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,141.0,248.0,98.0,20.0,2.0,31.29,32.18,2.95,6.65
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,142.0,390.0,149.0,11.0,4.0,30.86,31.08,2.55,7.15
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,143.0,344.0,125.0,-44.0,8.0,31.32,30.82,2.3,7.8
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,144.0,174.0,94.0,-35.0,10.0,31.58,30.3,2.05,8.45
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,145.0,1393.0,253.0,91.0,6.0,31.2,31.2,1.75,9.3
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,146.0,163.0,35.0,-5.0,15.0,31.89,29.69,1.6,9.9
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,147.0,93.0,44.0,6.0,12.0,32.43,30.18,1.45,10.75
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,148.0,105.0,37.0,1.0,0.0,32.32,0.0,1.25,11.3
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,149.0,49.0,30.0,20.0,17.0,32.5,29.47,1.1,12.35
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,150.0,1425.0,96.0,36.0,0.0,32.5,35.07,0.95,13.7
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,151.0,67.0,9.0,28.0,0.0,32.89,0.0,0.85,11.25
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,152.0,134.0,24.0,7.0,9.0,33.14,28.73,0.75,14.95
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,153.0,41.0,9.0,2.0,0.0,32.49,0.0,0.6,15.5
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,154.0,116.0,0.0,-28.0,0.0,33.88,0.0,0.6,0.0
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,155.0,324.0,10.0,8.0,9.0,33.64,27.9,0.5,17.7
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,156.0,296.0,67.0,-31.0,3.0,34.06,27.85,0.45,18.65
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,157.0,32.0,0.0,-7.0,0.0,35.33,,0.45,
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,158.0,246.0,0.0,-14.0,0.0,34.56,0.0,0.35,0.0
SAIL,2025-11-01 22:50:27,136.46,0.6098846188788952,-0.7510190677429694,-602.0,-0.7615941559557649,31.103999999999996,31.0,-0.10399999999999565,,,,,,,,,0.0,,,-0.3797042516022118,Bearish,,160.0,129.0,20.0,45.0,6.0,35.76,18.94,0.3,22.45
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1400.0,0.0,17.0,0.0,0.0,,0.0,,0.7
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1480.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.85
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1500.0,28.0,147.0,0.0,1.0,0.0,26.6,223.8,1.5
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1520.0,0.0,99.0,0.0,0.0,0.0,26.0,0.0,2.15
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1540.0,0.0,212.0,0.0,125.0,0.0,24.2,0.0,2.45
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1560.0,0.0,134.0,0.0,10.0,0.0,23.63,0.0,3.55
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1580.0,0.0,131.0,0.0,15.0,0.0,22.81,0.0,4.9
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1600.0,101.0,380.0,4.0,28.0,20.4,22.12,107.2,6.85
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1620.0,0.0,244.0,0.0,36.0,0.0,21.76,0.0,9.9
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1640.0,81.0,210.0,-3.0,-16.0,20.39,21.41,74.8,14.0
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1660.0,74.0,1283.0,-1.0,19.0,19.88,20.96,59.85,19.2
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1680.0,178.0,454.0,17.0,59.0,19.65,21.01,46.85,26.7
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1700.0,1182.0,891.0,299.0,4.0,19.66,20.83,36.0,35.45
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1720.0,1257.0,216.0,104.0,23.0,19.67,20.73,26.95,46.05
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1740.0,696.0,257.0,258.0,8.0,19.9,20.32,20.0,57.8
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1760.0,1267.0,49.0,59.0,-1.0,19.75,20.84,14.0,72.6
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1780.0,309.0,27.0,13.0,-5.0,20.03,20.96,10.0,88.05
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1800.0,985.0,206.0,205.0,41.0,20.36,21.46,7.1,105.0
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1820.0,216.0,1.0,-9.0,0.0,20.71,0.0,5.0,118.05
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1840.0,154.0,27.0,16.0,0.0,20.85,0.0,3.35,135.85
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1860.0,283.0,17.0,69.0,0.0,21.55,0.0,2.5,152.85
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1880.0,307.0,82.0,-13.0,0.0,21.94,0.0,1.75,173.2
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1920.0,245.0,0.0,2.0,0.0,23.64,0.0,1.1,0.0
SUNPHARMA,2025-11-01 22:50:27,1691.0,0.6907510525600978,-0.6487413865607081,-673.0,-0.7615941559557649,19.66,20.83,1.1699999999999982,,,,,,,,,0.0,,,-0.3239591923379337,Bearish,,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3300.0,1.0,52.0,0.0,0.0,0.0,36.36,554.25,8.4
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3400.0,0.0,126.0,0.0,-12.0,0.0,31.71,0.0,10.0
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3450.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3500.0,26.0,318.0,0.0,-27.0,0.0,28.89,381.15,15.55
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3550.0,0.0,126.0,0.0,46.0,0.0,29.71,448.65,24.6
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3600.0,11.0,199.0,2.0,10.0,25.85,29.02,253.8,32.5
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3650.0,0.0,126.0,0.0,-8.0,0.0,29.01,0.0,44.65
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3700.0,10.0,242.0,5.0,-16.0,26.46,28.5,181.3,58.0
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3750.0,6.0,81.0,2.0,0.0,26.41,28.77,149.1,77.25
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3800.0,346.0,358.0,78.0,15.0,26.99,28.14,123.0,96.5
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3850.0,203.0,100.0,1.0,5.0,27.86,28.23,101.85,121.95
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3900.0,479.0,317.0,51.0,9.0,27.74,29.18,80.35,154.25
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,3950.0,140.0,27.0,7.0,0.0,27.22,0.0,60.75,167.25
SUPREMEIND,2025-11-01 22:50:27,3805.1,0.5304274584122973,-0.8255283884165462,-230.0,-0.7615941559557649,26.99,28.14,1.1500000000000021,,,,,,,,,0.0,,,-0.37737451248824966,Bearish,,4000.0,1183.0,271.0,56.0,-1.0,28.16,29.0,49.5,220.0
